Timestamp,Boost Pressure [hPa],Ambient Air Pressure [hPa],Propeller Speed [rpm],Engine Oil Pressure [hPa],Rail Pressure [bar],Power Lever Position [%],Coolant Temperature [deg C],Intake Air Temperature [deg C],Battery Voltage [V],Fuel Pressure [hPa],Gearbox Oil Temperature [deg C],Engine Oil Temperature [deg C],Prop Actuator Duty Cycle [%],Engine Status [bin],Engine Oil Level [mm],Engine Load [%]
2024-08-18 17:48:44,1011,1018,715,4975,463.7,0.0,32.3,28.4,28.0,4468,32.2,30.5,0.0,20,43,5.5
2024-08-18 17:48:45,1010,1018,715,5062,461.5,0.0,32.3,28.5,28.0,4407,32.2,30.5,0.0,20,42,5.2
2024-08-18 17:48:46,1010,1018,716,5075,461.5,0.0,32.3,28.5,28.0,4420,32.2,30.5,0.0,20,42,4.9
2024-08-18 17:48:47,1009,1018,716,5070,459.3,0.0,32.3,28.5,28.0,4322,32.2,30.5,0.0,20,40,4.8
2024-08-18 17:48:48,1009,1018,711,5066,457.1,0.0,32.3,28.5,28.0,4395,32.2,30.5,0.0,20,39,5.1
2024-08-18 17:48:49,1006,1018,708,5060,461.5,0.0,32.3,28.7,28.0,4456,32.2,30.5,0.0,20,39,5.4
2024-08-18 17:48:50,1006,1018,713,5067,459.3,0.0,32.4,28.7,28.0,4456,32.2,30.5,0.0,20,37,5.3
2024-08-18 17:48:51,1006,1018,710,5069,461.5,0.0,32.4,28.7,28.1,4383,32.2,30.5,0.0,20,36,5.4
2024-08-18 17:48:52,1006,1018,713,5074,463.7,0.0,32.5,28.7,28.1,4407,32.2,30.5,0.0,20,36,5.3
2024-08-18 17:48:53,1006,1018,711,5063,461.5,0.0,32.5,28.9,28.1,4371,32.2,30.5,0.0,20,34,5.3
2024-08-18 17:48:54,1006,1018,710,5064,463.7,0.0,32.5,28.9,28.0,4481,32.2,30.5,0.0,20,33,5.4
2024-08-18 17:48:55,1006,1018,698,5059,461.5,0.0,32.6,28.9,28.0,4505,32.2,30.5,0.0,20,33,5.9
2024-08-18 17:48:56,1006,1018,713,5145,470.3,0.0,32.7,28.9,28.0,4542,32.2,30.5,0.0,20,32,5.8
2024-08-18 17:48:57,1006,1018,710,5187,470.3,0.0,32.7,28.9,28.0,4529,32.3,30.5,0.0,20,31,5.9
2024-08-18 17:48:58,1006,1018,708,5174,481.3,0.0,32.8,28.9,28.0,4444,32.3,30.5,0.0,20,31,6.5
2024-08-18 17:48:59,1006,1018,708,5151,481.3,0.0,32.9,28.9,28.1,4407,32.3,30.5,0.0,20,30,6.4
2024-08-18 17:49:00,1006,1018,708,5141,481.3,0.0,33.0,29.1,27.9,4420,32.3,30.5,0.0,20,29,6.5
2024-08-18 17:49:01,1006,1018,710,5114,481.3,0.0,33.0,29.1,27.9,4395,32.3,30.5,0.0,20,29,6.5
2024-08-18 17:49:02,1006,1018,708,5066,483.5,0.0,33.1,29.1,27.9,4383,32.3,30.5,0.0,20,28,6.7
2024-08-18 17:49:03,1006,1018,709,5058,485.7,0.0,33.2,29.1,27.8,4407,32.4,30.5,0.0,20,27,6.6
2024-08-18 17:49:04,1006,1018,711,5041,483.5,0.0,33.3,29.1,28.1,4334,32.4,30.5,0.0,20,27,6.5
2024-08-18 17:49:05,1006,1018,709,5039,485.7,0.0,33.4,29.1,28.1,4395,32.4,30.5,0.0,20,27,6.6
2024-08-18 17:49:06,1006,1018,709,5024,485.7,0.0,33.5,29.1,28.0,4420,32.4,30.5,0.0,20,26,6.6
2024-08-18 17:49:07,1006,1018,709,5027,483.5,0.0,33.5,29.1,28.0,4383,32.4,30.5,0.0,20,26,6.5
2024-08-18 17:49:08,1006,1018,711,5045,481.3,0.0,33.6,29.1,28.0,4432,32.4,30.5,0.0,20,26,6.3
2024-08-18 17:49:09,1006,1018,708,5074,479.1,0.0,33.7,29.1,28.0,4420,32.5,30.5,0.0,20,25,6.4
2024-08-18 17:49:10,1006,1018,711,5104,498.8,0.0,33.8,29.2,28.0,4627,32.5,30.5,0.0,28,25,6.1
2024-08-18 17:49:11,1006,1018,708,5114,487.9,0.0,33.9,29.1,28.0,4639,32.5,30.5,0.0,28,25,6.1
2024-08-18 17:49:12,1006,1018,709,5115,465.9,0.0,34.0,29.2,28.0,4664,32.5,30.5,0.0,28,24,6.0
2024-08-18 17:49:13,1006,1018,708,5114,472.5,0.0,34.1,29.2,27.9,4651,32.5,30.5,0.0,28,24,6.0
2024-08-18 17:49:14,1006,1018,711,5098,472.5,0.0,34.2,29.2,28.0,4676,32.6,30.5,0.0,28,24,5.8
2024-08-18 17:49:15,1006,1020,708,5098,472.5,0.0,34.3,29.2,28.0,4664,32.6,30.5,0.0,28,24,6.0
2024-08-18 17:49:16,1006,1018,706,5090,468.1,0.0,34.4,29.2,27.9,4664,32.6,30.5,0.0,28,23,6.1
2024-08-18 17:49:17,1006,1018,711,5092,474.7,0.0,34.5,29.2,28.0,4615,32.7,30.5,0.0,28,23,5.9
2024-08-18 17:49:18,1006,1018,711,5083,470.3,0.0,34.6,29.2,28.0,4664,32.7,30.5,0.0,28,23,5.8
2024-08-18 17:49:19,1006,1018,712,5080,459.3,0.0,34.7,29.2,28.1,4603,32.7,30.5,0.0,28,23,5.7
2024-08-18 17:49:20,1006,1018,710,5089,470.3,0.0,34.8,29.2,28.0,4664,32.7,30.5,0.0,28,23,5.9
2024-08-18 17:49:21,1006,1018,711,5087,474.7,0.0,34.9,29.2,28.0,4676,32.7,30.6,0.0,28,23,5.7
2024-08-18 17:49:22,1006,1020,711,5088,472.5,0.0,35.0,29.2,28.0,4676,32.7,30.5,0.0,28,23,5.7
2024-08-18 17:49:23,1006,1018,711,5069,470.3,0.0,35.0,29.4,28.0,4676,32.8,30.5,0.0,28,23,5.7
2024-08-18 17:49:24,1006,1018,710,5067,474.7,0.0,35.1,29.4,28.0,4688,32.8,30.6,0.0,28,22,5.8
2024-08-18 17:49:25,1006,1018,711,5052,468.1,0.0,35.2,29.4,27.9,4664,32.8,30.6,0.0,28,22,5.7
2024-08-18 17:49:26,1006,1018,711,5054,468.1,0.0,35.3,29.4,28.0,4676,32.8,30.6,0.0,28,22,5.7
2024-08-18 17:49:27,1006,1018,705,5049,470.3,0.0,35.4,29.4,28.0,4651,32.8,30.6,0.0,28,22,6.0
2024-08-18 17:49:28,1006,1018,707,5023,483.5,0.0,35.6,29.4,28.0,4590,32.9,30.6,0.0,28,22,6.2
2024-08-18 17:49:29,1006,1018,706,4988,487.9,0.0,35.6,29.4,28.0,4664,32.9,30.6,0.0,28,22,6.3
2024-08-18 17:49:30,1006,1018,709,4978,485.7,0.0,35.7,29.4,27.8,4627,32.9,31.0,0.0,28,22,6.2
2024-08-18 17:49:31,1006,1018,708,4966,481.3,0.0,35.8,29.4,27.6,4627,32.9,31.0,0.0,28,22,6.2
2024-08-18 17:49:32,1006,1018,708,4957,481.3,0.0,35.9,29.4,27.9,4615,33.0,31.0,0.0,28,22,6.2
2024-08-18 17:49:33,1006,1018,708,4946,487.9,0.0,36.1,29.4,27.8,4627,33.0,31.0,0.0,28,22,6.2
2024-08-18 17:49:34,1006,1018,707,4950,483.5,0.0,36.2,29.4,28.1,4603,33.0,31.0,0.0,28,22,6.2
2024-08-18 17:49:35,1006,1018,709,4942,483.5,0.0,36.2,29.4,28.0,4615,33.0,31.0,0.0,28,22,6.1
2024-08-18 17:49:36,1006,1018,708,4936,483.5,0.0,36.4,29.4,28.0,4578,33.0,31.0,0.0,28,22,6.1
2024-08-18 17:49:37,1006,1018,708,4920,481.3,0.0,36.4,29.4,27.9,4566,33.1,31.0,0.0,28,22,6.2
2024-08-18 17:49:38,1006,1018,708,4920,481.3,0.0,36.6,29.6,27.8,4627,33.1,31.0,0.0,28,22,6.2
2024-08-18 17:49:39,1006,1018,709,4913,485.7,0.0,36.7,29.6,28.0,4651,33.1,31.0,0.0,28,22,6.0
2024-08-18 17:49:40,1006,1018,710,4907,483.5,0.0,36.8,29.6,27.9,4590,33.1,31.0,0.0,28,22,6.1
2024-08-18 17:49:41,1007,1018,708,4895,490.1,0.0,36.9,29.6,27.8,4688,33.2,31.0,0.0,28,22,6.2
2024-08-18 17:49:42,1006,1018,708,4863,485.7,0.0,37.0,29.6,28.1,4688,33.2,31.0,0.0,28,22,6.2
2024-08-18 17:49:43,1007,1018,709,4833,479.1,0.0,37.1,29.6,27.9,4615,33.2,31.0,0.0,28,22,6.2
2024-08-18 17:49:44,1008,1018,709,4834,487.9,0.0,37.2,29.6,28.0,4651,33.2,31.0,0.0,28,22,6.2
2024-08-18 17:49:45,1008,1018,709,4828,485.7,0.0,37.3,29.6,27.8,4700,33.2,31.0,0.0,28,22,6.2
2024-08-18 17:49:46,1008,1018,708,4837,485.7,0.0,37.4,29.6,27.9,4590,33.3,31.4,0.0,28,22,6.2
2024-08-18 17:49:47,1007,1018,710,4840,487.9,0.0,37.5,29.6,27.9,4639,33.3,31.4,0.0,28,22,6.0
2024-08-18 17:49:48,1007,1018,710,4846,481.3,0.0,37.5,29.6,28.0,4639,33.3,31.4,0.0,28,22,6.0
2024-08-18 17:49:49,1008,1018,710,4841,487.9,0.0,37.6,29.8,27.9,4639,33.3,31.4,0.0,28,22,6.0
2024-08-18 17:49:50,1008,1018,710,4804,487.9,0.0,37.7,29.8,27.9,4688,33.3,31.4,0.0,28,22,6.2
2024-08-18 17:49:51,1008,1018,708,4788,483.5,0.0,37.8,29.8,28.0,4774,33.4,31.4,0.0,28,22,6.2
2024-08-18 17:49:52,1008,1018,709,4785,483.5,0.0,37.9,29.8,28.0,4590,33.4,31.5,0.0,28,22,6.1
2024-08-18 17:49:53,1008,1018,711,4784,474.7,0.0,38.0,29.8,28.1,4627,33.4,31.4,0.0,28,22,5.9
2024-08-18 17:49:54,1008,1018,710,4800,481.3,0.0,38.1,29.8,28.1,4676,33.5,31.4,0.0,28,22,6.0
2024-08-18 17:49:55,1008,1018,709,4803,487.9,0.0,38.3,29.8,28.1,4627,33.5,31.5,0.0,28,22,6.0
2024-08-18 17:49:56,1008,1018,710,4807,483.5,0.0,38.4,29.8,28.0,4627,33.5,31.5,0.0,28,22,5.9
2024-08-18 17:49:57,1008,1018,710,4797,479.1,0.0,38.5,29.8,27.8,4590,33.5,31.5,0.0,28,22,5.9
2024-08-18 17:49:58,1008,1018,711,4792,485.7,0.0,38.6,29.8,27.7,4603,33.6,31.5,0.0,28,22,5.9
2024-08-18 17:49:59,1008,1018,710,4780,487.9,0.0,38.6,29.8,27.9,4725,33.6,31.9,0.0,28,22,6.0
2024-08-18 17:50:00,1008,1018,710,4781,483.5,0.0,38.8,30.0,27.8,4737,33.6,31.9,0.0,28,22,6.0
2024-08-18 17:50:01,1008,1018,710,4772,483.5,0.0,38.8,30.0,27.9,4664,33.6,31.9,0.0,28,22,5.9
2024-08-18 17:50:02,1008,1018,711,4774,481.3,0.0,39.0,29.8,28.0,4639,33.6,31.9,0.0,28,22,5.8
2024-08-18 17:50:03,1008,1018,710,4752,487.9,0.0,39.1,30.0,28.0,4700,33.7,31.9,0.0,28,22,6.0
2024-08-18 17:50:04,1008,1018,708,4736,479.1,0.0,39.2,30.0,27.9,4627,33.7,31.9,0.0,28,22,6.0
2024-08-18 17:50:05,1008,1018,710,4735,483.5,0.0,39.3,30.0,27.8,4615,33.7,31.9,0.0,28,22,5.9
2024-08-18 17:50:06,1008,1018,710,4745,479.1,0.0,39.4,30.0,27.9,4615,33.7,31.9,0.0,28,22,5.9
2024-08-18 17:50:07,1008,1018,710,4715,485.7,0.0,39.5,30.0,28.0,4798,33.8,31.9,0.0,28,22,5.9
2024-08-18 17:50:08,1008,1018,709,4691,487.9,0.0,39.6,30.0,28.0,4676,33.8,31.9,0.0,28,22,6.0
2024-08-18 17:50:09,1008,1018,708,4686,485.7,0.0,39.7,30.0,27.8,4712,33.8,31.9,0.0,28,22,6.0
2024-08-18 17:50:10,1008,1018,710,4678,479.1,0.0,39.8,30.0,27.9,4627,33.8,31.9,0.0,28,22,5.9
2024-08-18 17:50:11,1008,1018,710,4657,487.9,0.0,39.9,30.1,27.9,4664,33.8,31.9,0.0,28,22,6.0
2024-08-18 17:50:12,1008,1018,710,4640,481.3,0.0,40.0,30.1,28.0,4688,33.9,32.0,0.0,28,22,6.0
2024-08-18 17:50:13,1008,1018,708,4643,479.1,0.0,40.1,30.1,28.0,4700,33.9,32.0,0.0,28,22,6.0
2024-08-18 17:50:14,1008,1018,710,4634,487.9,0.0,40.2,30.1,27.6,4712,33.9,32.3,0.0,28,22,5.9
2024-08-18 17:50:15,1008,1018,710,4626,485.7,0.0,40.3,30.1,27.9,4676,34.0,32.3,0.0,28,22,6.0
2024-08-18 17:50:16,1008,1018,710,4607,481.3,0.0,40.4,30.1,28.0,4774,34.0,32.3,0.0,28,22,6.0
2024-08-18 17:50:17,1008,1018,710,4608,485.7,0.0,40.5,30.1,28.0,4639,34.0,32.4,0.0,28,22,6.0
2024-08-18 17:50:18,1008,1018,711,4600,481.3,0.0,40.6,30.3,28.0,4798,34.0,32.3,0.0,28,22,5.9
2024-08-18 17:50:19,1008,1018,709,4600,483.5,0.0,40.7,30.3,28.0,4651,34.1,32.3,0.0,28,22,6.0
2024-08-18 17:50:20,1008,1018,711,4588,483.5,0.0,40.8,30.3,27.8,4639,34.1,32.4,0.0,28,22,5.9
2024-08-18 17:50:21,1008,1018,709,4598,483.5,0.0,41.0,30.3,28.1,4688,34.1,32.4,0.0,28,22,5.9
2024-08-18 17:50:22,1008,1018,708,4602,476.9,0.0,41.0,30.3,27.9,4603,34.1,32.4,0.0,28,22,5.9
2024-08-18 17:50:23,1008,1018,710,4606,481.3,0.0,41.2,30.3,27.9,4664,34.2,32.4,0.0,28,22,5.8
2024-08-18 17:50:24,1008,1018,710,4585,483.5,0.0,41.3,30.3,27.8,4639,34.2,32.4,0.0,28,22,5.9
2024-08-18 17:50:25,1008,1018,710,4566,481.3,0.0,41.4,30.3,28.0,4700,34.2,32.4,0.0,28,22,6.0
2024-08-18 17:50:26,1008,1018,708,4552,485.7,0.0,41.4,30.3,28.0,4664,34.2,32.8,0.0,28,22,6.0
2024-08-18 17:50:27,1008,1018,710,4519,483.5,0.0,41.5,30.5,27.8,4664,34.3,32.4,0.0,28,22,6.0
2024-08-18 17:50:28,1008,1018,711,4491,485.7,0.0,41.6,30.5,28.0,4664,34.3,32.4,0.0,28,22,5.9
2024-08-18 17:50:29,1008,1018,710,4472,487.9,0.0,41.7,30.5,28.0,4676,34.3,32.8,0.0,28,22,6.0
2024-08-18 17:50:30,1008,1018,710,4474,483.5,0.0,41.8,30.5,28.1,4639,34.3,32.8,0.0,28,22,6.0
2024-08-18 17:50:31,1008,1018,708,4473,483.5,0.0,41.9,30.5,28.1,4664,34.3,32.8,0.0,28,22,6.0
2024-08-18 17:50:32,1008,1018,710,4457,483.5,0.0,42.0,30.5,27.9,4639,34.4,32.8,0.0,28,22,5.9
2024-08-18 17:50:33,1008,1018,709,4450,485.7,0.0,42.1,30.5,28.0,4676,34.4,32.8,0.0,28,22,6.0
2024-08-18 17:50:34,1008,1018,710,4443,483.5,0.0,42.2,30.7,27.9,4688,34.4,32.8,0.0,28,22,6.0
2024-08-18 17:50:35,1008,1018,710,4438,483.5,0.0,42.3,30.7,28.0,4688,34.4,32.8,0.0,28,22,6.0
2024-08-18 17:50:36,1008,1018,710,4429,481.3,0.0,42.4,30.7,27.9,4688,34.5,32.9,0.0,28,22,5.9
2024-08-18 17:50:37,1008,1018,710,4423,483.5,0.0,42.6,30.7,27.9,4664,34.5,32.9,0.0,28,22,5.9
2024-08-18 17:50:38,1008,1018,709,4416,487.9,0.0,42.7,30.7,28.0,4651,34.5,32.9,0.0,28,23,5.9
2024-08-18 17:50:39,1008,1018,710,4412,485.7,0.0,42.8,30.7,28.0,4676,34.5,32.9,0.0,28,22,5.9
2024-08-18 17:50:40,1008,1018,709,4400,483.5,0.0,42.9,30.7,28.0,4651,34.6,32.9,0.0,28,22,5.9
2024-08-18 17:50:41,1008,1018,710,4414,487.9,0.0,43.0,30.7,28.1,4676,34.6,33.3,0.0,28,23,5.9
2024-08-18 17:50:42,1008,1020,710,4394,483.5,0.0,43.1,30.7,28.1,4688,34.6,33.3,0.0,28,23,5.9
2024-08-18 17:50:43,1008,1018,710,4385,485.7,0.0,43.2,30.9,27.9,4664,34.6,33.3,0.0,28,23,5.9
2024-08-18 17:50:44,1008,1018,707,4406,481.3,0.0,43.4,30.7,27.9,4688,34.6,33.3,0.0,28,23,5.9
2024-08-18 17:50:45,1008,1018,710,4417,481.3,0.0,43.4,30.9,28.0,4749,34.7,33.3,0.0,28,23,5.7
2024-08-18 17:50:46,1008,1018,710,4407,476.9,0.0,43.5,30.9,28.0,4676,34.7,33.3,0.0,28,23,5.8
2024-08-18 17:50:47,1008,1018,710,4380,485.7,0.0,43.6,30.9,27.9,4664,34.7,33.3,0.0,28,23,5.9
2024-08-18 17:50:48,1008,1018,708,4354,485.7,0.0,43.7,30.9,28.2,4639,34.7,33.3,0.0,28,23,6.0
2024-08-18 17:50:49,1008,1018,710,4364,483.5,0.0,43.8,30.9,28.1,4627,34.8,33.3,0.0,28,23,5.8
2024-08-18 17:50:50,1008,1018,710,4373,481.3,0.0,43.9,31.0,28.0,4664,34.8,33.3,0.0,28,23,5.7
2024-08-18 17:50:51,1008,1018,710,4359,479.1,0.0,44.0,31.0,28.0,4688,34.8,33.3,0.0,28,23,5.8
2024-08-18 17:50:52,1008,1018,710,4356,481.3,0.0,44.1,31.0,28.0,4651,34.8,33.7,0.0,28,23,5.7
2024-08-18 17:50:53,1008,1018,708,4360,483.5,0.0,44.2,31.0,27.8,4676,34.9,33.7,0.0,28,23,5.9
2024-08-18 17:50:54,1008,1018,710,4318,487.9,0.0,44.2,31.0,27.8,4700,34.9,33.7,0.0,28,23,5.8
2024-08-18 17:50:55,1008,1018,710,4317,483.5,0.0,44.4,31.0,27.9,4639,34.9,33.7,0.0,28,23,5.9
2024-08-18 17:50:56,1008,1018,710,4306,485.7,0.0,44.5,31.0,28.1,4676,34.9,33.7,0.0,28,23,5.9
2024-08-18 17:50:57,1008,1018,709,4297,479.1,0.0,44.6,31.2,28.0,4688,34.9,33.7,0.0,28,23,5.9
2024-08-18 17:50:58,1008,1018,710,4297,481.3,0.0,44.7,31.2,28.0,4664,35.0,33.7,0.0,28,23,5.9
2024-08-18 17:50:59,1008,1018,711,4295,485.7,0.0,44.7,31.2,27.9,4676,35.0,33.7,0.0,28,23,5.8
2024-08-18 17:51:00,1008,1018,708,4290,483.5,0.0,44.8,31.2,28.0,4664,35.0,33.8,0.0,28,23,5.9
2024-08-18 17:51:01,1008,1018,710,4277,476.9,0.0,44.9,31.2,27.9,4676,35.0,33.8,0.0,28,23,5.9
2024-08-18 17:51:02,1008,1018,708,4262,479.1,0.0,45.0,31.2,27.9,4700,35.0,33.8,0.0,28,23,5.9
2024-08-18 17:51:03,1008,1018,710,4276,476.9,0.0,45.1,31.2,28.0,4651,35.0,33.8,0.0,28,23,5.7
2024-08-18 17:51:04,1008,1018,710,4267,479.1,0.0,45.2,31.4,27.7,4651,35.0,34.2,0.0,28,23,5.7
2024-08-18 17:51:05,1008,1018,710,4259,485.7,0.0,45.3,31.4,28.0,4664,35.1,34.2,0.0,28,23,5.7
2024-08-18 17:51:06,1008,1018,707,4253,479.1,0.0,45.4,31.4,28.1,4664,35.1,34.2,0.0,28,23,5.9
2024-08-18 17:51:07,1008,1018,708,4236,479.1,0.0,45.5,31.4,28.0,4639,35.1,34.2,0.0,28,23,5.9
2024-08-18 17:51:08,1008,1018,711,4229,485.7,0.0,45.6,31.4,28.0,4737,35.1,34.2,0.0,28,23,5.8
2024-08-18 17:51:09,1008,1018,710,4228,483.5,0.0,45.6,31.6,27.9,4725,35.2,34.2,0.0,28,23,5.7
2024-08-18 17:51:10,1008,1018,707,4213,485.7,0.0,45.7,31.4,27.9,4676,35.2,34.2,0.0,28,23,6.0
2024-08-18 17:51:11,1008,1018,710,4217,483.5,0.0,45.8,31.6,28.0,4676,35.2,34.2,0.0,28,23,5.8
2024-08-18 17:51:12,1008,1018,710,4205,481.3,0.0,45.9,31.6,28.0,4664,35.2,34.2,0.0,28,23,5.7
2024-08-18 17:51:13,1008,1018,711,4202,479.1,0.0,46.0,31.6,28.0,4676,35.3,34.2,0.0,28,24,5.7
2024-08-18 17:51:14,1008,1018,710,4192,483.5,0.0,46.1,31.6,28.1,4651,35.3,34.2,0.0,28,23,5.8
2024-08-18 17:51:15,1008,1018,709,4191,476.9,0.0,46.2,31.6,28.1,4676,35.3,34.2,0.0,28,23,5.7
2024-08-18 17:51:16,1008,1018,709,4187,479.1,0.0,46.2,31.8,28.1,4676,35.3,34.2,0.0,28,23,5.7
2024-08-18 17:51:17,1008,1018,710,4168,481.3,0.0,46.3,31.8,28.0,4700,35.3,34.2,0.0,28,24,5.7
2024-08-18 17:51:18,1008,1018,709,4169,474.7,0.0,46.4,31.8,27.9,4664,35.4,34.2,0.0,28,24,5.8
2024-08-18 17:51:19,1008,1018,710,4155,479.1,0.0,46.5,31.8,28.1,4688,35.4,34.2,0.0,28,24,5.8
2024-08-18 17:51:20,1008,1018,710,4150,479.1,0.0,46.7,31.9,27.9,4676,35.4,34.2,0.0,28,24,5.7
2024-08-18 17:51:21,1008,1018,709,4144,476.9,0.0,46.8,31.9,27.8,4688,35.4,34.2,0.0,28,24,5.7
2024-08-18 17:51:22,1008,1018,710,4138,481.3,0.0,46.9,31.9,28.0,4651,35.5,34.2,0.0,28,24,5.7
2024-08-18 17:51:23,1008,1018,710,4132,481.3,0.0,47.0,31.9,28.1,4664,35.5,34.6,0.0,28,24,5.7
2024-08-18 17:51:24,1008,1018,710,4131,479.1,0.0,47.0,31.9,28.1,4700,35.5,34.6,0.0,28,24,5.7
2024-08-18 17:51:25,1009,1018,709,4125,472.5,0.0,47.1,31.9,28.0,4639,35.5,34.6,0.0,28,24,5.7
2024-08-18 17:51:26,1009,1018,713,4112,481.3,0.0,47.2,32.1,27.9,4700,35.5,34.7,0.0,28,24,5.5
2024-08-18 17:51:27,1009,1018,709,4116,474.7,0.0,47.3,32.1,28.0,4688,35.6,34.7,0.0,28,24,5.7
2024-08-18 17:51:28,1009,1018,708,4112,474.7,0.0,47.4,32.1,28.0,4688,35.6,34.7,0.0,28,24,5.7
2024-08-18 17:51:29,1009,1018,708,4107,481.3,0.0,47.5,32.1,28.0,4688,35.6,34.7,0.0,28,24,5.7
2024-08-18 17:51:30,1009,1018,711,4106,481.3,0.0,47.6,32.1,28.0,4700,35.7,34.7,0.0,28,24,5.7
2024-08-18 17:51:31,1010,1018,710,4095,481.3,0.0,47.7,32.1,28.0,4651,35.7,34.7,0.0,28,24,5.7
2024-08-18 17:51:32,1011,1018,708,4084,481.3,0.0,47.7,32.3,28.1,4664,35.8,35.1,0.0,28,24,5.7
2024-08-18 17:51:33,1009,1018,709,4077,485.7,0.0,47.8,32.3,28.0,4700,35.8,35.1,0.0,28,24,5.8
2024-08-18 17:51:34,1009,1018,711,4074,479.1,0.0,47.9,32.3,27.9,4700,35.8,35.1,0.0,28,24,5.6
2024-08-18 17:51:35,1009,1018,710,4072,479.1,0.0,48.0,32.3,28.1,4676,35.8,35.1,0.0,28,24,5.7
2024-08-18 17:51:36,1009,1018,710,4060,483.5,0.0,48.0,32.3,28.0,4725,35.8,35.1,0.0,28,24,5.7
2024-08-18 17:51:37,1009,1018,708,4057,470.3,0.0,48.1,32.3,27.9,4664,35.9,35.1,0.0,28,24,5.7
2024-08-18 17:51:38,1009,1018,710,4052,479.1,0.0,48.2,32.5,28.1,4676,35.9,35.1,0.0,28,24,5.6
2024-08-18 17:51:39,1009,1018,710,4038,476.9,0.0,48.3,32.5,28.0,4664,35.9,35.1,0.0,28,24,5.7
2024-08-18 17:51:40,1009,1018,710,4031,474.7,0.0,48.3,32.5,28.0,4664,36.0,35.1,0.0,28,24,5.6
2024-08-18 17:51:41,1009,1018,710,4029,479.1,0.0,48.4,32.5,28.0,4664,36.0,35.1,0.0,28,24,5.6
2024-08-18 17:51:42,1009,1018,710,4026,476.9,0.0,48.5,32.5,28.0,4664,36.0,35.1,0.0,28,24,5.5
2024-08-18 17:51:43,1009,1018,711,4012,479.1,0.0,48.5,32.5,28.0,4688,36.0,35.1,0.0,28,24,5.6
2024-08-18 17:51:44,1010,1018,711,4010,476.9,0.0,48.6,32.7,27.9,4725,36.0,35.5,0.0,28,24,5.5
2024-08-18 17:51:45,1010,1018,710,4008,472.5,0.0,48.7,32.7,28.1,4700,36.0,35.5,0.0,28,24,5.6
2024-08-18 17:51:46,1010,1018,708,4009,472.5,0.0,48.8,32.7,27.9,4676,36.1,35.5,0.0,28,24,5.6
2024-08-18 17:51:47,1011,1018,710,3998,474.7,0.0,48.9,32.7,28.0,4664,36.1,35.6,0.0,28,24,5.5
2024-08-18 17:51:48,1011,1018,711,3988,474.7,0.0,49.0,32.7,28.0,4676,36.1,35.6,0.0,28,24,5.5
2024-08-18 17:51:49,1011,1018,710,3987,474.7,0.0,49.0,32.7,28.1,4676,36.1,35.6,0.0,28,24,5.5
2024-08-18 17:51:50,1011,1018,707,3979,474.7,0.0,49.1,32.8,28.2,4700,36.1,35.6,0.0,28,24,5.7
2024-08-18 17:51:51,1011,1018,711,3973,474.7,0.0,49.2,32.8,28.1,4676,36.2,35.6,0.0,28,24,5.5
2024-08-18 17:51:52,1011,1018,711,3976,470.3,0.0,49.3,32.8,28.0,4627,36.2,35.6,0.0,28,24,5.4
